post_id	listing_name	make	model	year	odometer	vin	condition	title_status	cylinders	crumb_area	crumb_subarea	price
6549409219		subaru	outback	2015				clean		missoula		20
6547806935		subaru	forester	2016				rebuilt		missoula		17000
6542212535		subaru	outback	2010				rebuilt		missoula		10500
6550244027		subaru	forester	2009	219200			clean		minneapolis	anok/chis/isa	4900
6551026094		subaru	impreza	2007				clean		atlanta	atlanta	6500
6550199750		subaru	forester	2009	204000	upon request	fair	clean	4 cylinders	atlanta	otp north	5000
6546853659		subaru	sti-wrx	2012	65000			clean		atlanta	atlanta	32000
6549606932		subaru	brz	2016	016200		like new	clean	4 cylinders	atlanta	atlanta	18500
6549964568		subaru	forester	2003	189000		excellent	clean	4 cylinders	atlanta	atlanta	3800
6550279072		subaru	tribeca		172		excellent	clean	6 cylinders	atlanta	atlanta	5500
6540910243		subaru	forester	2009	150000			clean		atlanta	atlanta	7100
6549699836		subaru	legacy	2008	122000		excellent	clean	4 cylinders	atlanta	atlanta	13500
6550251014		subaru	outback	2002	109000		good	clean	6 cylinders	minneapolis	hennepin co	5100
6550250481		subaru	legacy	2017	10850		like new	salvage	4 cylinders	minneapolis	hennepin co	15650
6549324240		subaru	wrx	2009	130000		excellent	clean	4 cylinders	minneapolis	carv/sher/wri	12900
6549290849		subaru	legacy	2009	115000	4S3BL661619621847	good	clean		minneapolis	hennepin co	5700
6550161637		subaru	outback	2001	171000			clean		minneapolis	hennepin co	2300
6547837813		subaru	legacy	2011	145410		good	clean	4 cylinders	minneapolis	carv/sher/wri	6800
6551108700		subaru	forester-sti-wrx-xt	2007		jnkbv61e67m705331	good	lien	6 cylinders	minneapolis	hennepin co	9300
6551413712		subaru		2013	75000		excellent	salvage	4 cylinders	atlanta	otp north	2900
6551663429		subaru	legacy-outback	2002				clean		atlanta	otp north	1700
6549979349		subaru	forester	2003	189000		excellent	clean	4 cylinders	atlanta	otp east	3800
6551903008		subaru	baja				excellent	clean	8 cylinders	atlanta	otp north	10500
6551682393		subaru	outback	2006	180000		good	clean	4 cylinders	atlanta	otp north	4500
6548932744		subaru	outback	2001	175432		excellent	clean	4 cylinders	atlanta	otp north	4000
6550101319		subaru	forester	2007	118000		good	clean	4 cylinders	atlanta	atlanta	5500
6551416939		subaru	outback	2002	170		excellent	clean		atlanta	otp north	3999
6549354158		subaru		2000	193234		good	clean	4 cylinders	minneapolis	hennepin co	3500
6550558547		subaru	outback	2006	196009	4S4BP61C467339551	fair	clean	4 cylinders	minneapolis	ramsey co	2300
6547077977		subaru	legacy	1998	167000	4S3BD6752W6205777	fair	salvage	4 cylinders	minneapolis	ramsey co	1200
6551251504		subaru	impreza	2009	62000			clean		atlanta	otp north	9100
6550063496		subaru	impreza	1993			good	clean	4 cylinders	missoula		600
6544521282		subaru	outback	2001	173299		good	clean	4 cylinders	missoula		2500
6549487565		subaru	outback	2001				clean		missoula		3000
6548295948		subaru	outback	2008	93440		excellent	clean	4 cylinders	missoula		12000
6550617558		subaru	forester	1998	197000		fair	clean	4 cylinders	missoula		1500
6551159367		subaru	outback	1997	270000			clean		minneapolis	hennepin co	400
6546660614		subaru	impreza	2006				clean		minneapolis	ramsey co	3500
6549372972								clean		minneapolis	hennepin co	900
6551332225		subaru	impreza	2009	89400		good	rebuilt	4 cylinders	minneapolis	hennepin co	5980
6552378422		subaru		2004	280000			clean		minneapolis	hennepin co	600
6552050408		subaru	outback	2014	49062		like new	salvage	4 cylinders	minneapolis	hennepin co	11950
6552622406		subaru	impreza	2011	82000		excellent	clean	4 cylinders	minneapolis	dakota/scott	9500
6551708071		subaru	forester	2009	219200			clean		minneapolis	anok/chis/isa	4900
6552701903				2005			fair	clean	4 cylinders	minneapolis	hennepin co	5000
6551581106		subaru	impreza	2007	82946	JF1GG61617H817172	fair	lien	4 cylinders	minneapolis	hennepin co	5000
6552451307		subaru	legacy	2005	158000	4S3BP686654321282	excellent	clean	4 cylinders	minneapolis	hennepin co	4500
6552907129				2003				salvage		minneapolis	ramsey co	900
6550114377		subaru	wrx	2002				clean		atlanta	atlanta	1
6552907044		subaru	legacy	2014	103000		excellent	clean	4 cylinders	atlanta	atlanta	8900
6552830288		subaru	legacy	2007				clean		atlanta	otp east	1500
6552218956		subaru	legacy-outback	2001	211000			clean	4 cylinders	atlanta	atlanta	750
6551887916		subaru	impreza	2004	199300	JF1GG655X4H808581	excellent	clean	4 cylinders	atlanta	otp north	2600
6552532102		subaru	impreza-wrx	2005	89000			rebuilt		atlanta	atlanta	8700
6550547200		subaru	wrx	2013	59000		good	lien	4 cylinders	atlanta	atlanta	16500
6553026110		subaru	forester	1998	152312		good	clean	4 cylinders	atlanta	otp north	2800
6552748877		subaru	baja	2006	202141		excellent	clean	6 cylinders	atlanta	atlanta	5999
6552662740		subaru	sti-wrx	2004				clean		atlanta	atlanta	12200
6552240217		subaru	impreza	2002	180000		good	clean	4 cylinders	minneapolis	hennepin co	4299
6552992428		subaru		2009	111		excellent	clean	4 cylinders	minneapolis	dakota/scott	7195
6552960125		subaru	forester	2003	121000		excellent	clean	4 cylinders	minneapolis	hennepin co	4560
6552930844		subaru	forester	2002			good	clean	4 cylinders	minneapolis	ramsey co	3200
6553294050		subaru		1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009				clean		minneapolis	ramsey co	300
6553560682		subaru	impreza	2003	154000		excellent	clean	4 cylinders	minneapolis	hennepin co	4000
6553067662		subaru	outback	2003	200222	4S3BH675037633793	fair	clean	4 cylinders	minneapolis	ramsey co	2100
6532296322		subaru	brz	2014	039000		like new	clean	4 cylinders	atlanta	atlanta	14400
6553824774		subaru	tribeca	2009	149133	4S4WX91D294404219	good	clean		atlanta	atlanta	6450
6552392193		subaru	sti	2004	129000		good	clean	4 cylinders	atlanta	atlanta	18999
6553448845		subaru	wrx	2009	116000		excellent	clean	4 cylinders	atlanta	atlanta	12500
6552327767		subaru	forester	2006				clean		atlanta	atlanta	2950
6553298862		subaru	brz	2016	34500	JF1ZNAA14G8702099	excellent	clean	4 cylinders	atlanta	otp east	15500
6553334182		subaru	outback	2014	34800		excellent	clean	6 cylinders	atlanta	otp north	24000
6553670535		subaru	legacy	1998	186000			clean		atlanta	otp north	2750
6553140469		subaru	legacy	2010	53000		excellent	rebuilt	6 cylinders	minneapolis	ramsey co	9999
6553052626		subaru	tribeca	2008	158000		excellent	clean	6 cylinders	minneapolis	hennepin co	6200
6550465394		subaru	outback	2004			fair	clean		minneapolis	anok/chis/isa	2800
6553543077		subaru	legacy	2005	168000			clean	4 cylinders	minneapolis	anok/chis/isa	5000
6551052203		subaru	wrx	2011	135000		excellent	clean	4 cylinders	atlanta	atlanta	11500
6551419564		subaru	forester	2006				clean		atlanta	otp east	1000
6549606515		subaru	brz	2013	34000		like new	salvage	4 cylinders	atlanta	atlanta	20500
6549529580		subaru	forester	2002	188			clean		atlanta	otp north	3200
6553401171		subaru	legacy	1996	227000		good	clean	4 cylinders	minneapolis	hennepin co	850
6551765938		subaru	sti	2004				parts only		minneapolis	dakota/scott	4000
6552927195		subaru	legacy	1995	79000		like new	clean	4 cylinders	minneapolis	hennepin co	4250
6554094490		subaru	forester	2003	155000			clean		atlanta	atlanta	4999
6551900946		subaru	baja		63000			missing		atlanta	otp north	5500
6554357239		subaru	legacy-wrx	2005				clean		atlanta	atlanta	6900
6554301843		subaru	forester	2011	60311	JF2SHADC3BH770842	like new	clean	4 cylinders	atlanta	atlanta	12995
6554170181		subaru	impreza	2011	55000		good	rebuilt	4 cylinders	minneapolis	dakota/scott	7500
6553331926				2006				clean		minneapolis	ramsey co	4500
6554074147		subaru	outback	2010	100250		excellent	salvage	4 cylinders	minneapolis	hennepin co	7900
6552616903		subaru	baja	2003	289000		fair	clean	4 cylinders	minneapolis	ramsey co	2500
6553207616		subaru	forester	2002	275000		good	clean	4 cylinders	minneapolis	anok/chis/isa	2000
6554772620		subaru	outback	1997	158000		good	clean	4 cylinders	minneapolis	carv/sher/wri	2850
6554614454								clean		minneapolis	hennepin co	1000
6553710484		subaru	outback	2001	175432		excellent	clean	4 cylinders	atlanta	otp north	4000
6554567555		subaru	impreza-wrx	2006	54036		good	clean	4 cylinders	atlanta	atlanta	7000
6553515162		subaru	wrx	2002				clean		atlanta	atlanta	1
6553074519		subaru	outback	2000	201222	4s3bh665416602938	fair	clean	4 cylinders	atlanta	otp north	1200
6554577653		subaru	legacy-outback	2006	141000		like new	clean	4 cylinders	atlanta	otp north	6499
6554285349		subaru	outback	2004	148		excellent	clean	4 cylinders	atlanta	otp north	5499
6551320732		subaru	tribeca	2008				clean		missoula		11000
6536087568		subaru	legacy	2015	80000		like new	clean	4 cylinders	missoula		14999
6552148145		subaru	forester	2011	627500	JF2SHADC6BH75	excellent	rebuilt	4 cylinders	missoula		13500
6553963913		subaru	forester	2007	177000		good	clean	4 cylinders	missoula		8000
6552835113		subaru	legacy	1995	236		good	clean	4 cylinders	missoula		500
6554841160		subaru	outback	2000	250000		good	clean	4 cylinders	missoula		1500
6550538347		subaru	legacy-outback	2004	215000		good	clean	6 cylinders	missoula		3200
6550359419		subaru	impreza-outback	2006	165000		good	salvage	4 cylinders	missoula		4750
6554748772		subaru	sti	2008				salvage		minneapolis	hennepin co	18000
6555384627		subaru	tribeca	2007	174000	4s4wx85dx7440472	excellent	clean	6 cylinders	minneapolis	hennepin co	6500
6554961975		subaru	impreza	2009	115500		good	clean	4 cylinders	minneapolis	carv/sher/wri	6750
6554084461		subaru	forester	2008	190760		excellent	clean	4 cylinders	minneapolis	ramsey co	4995
6555428684		subaru	impreza-wrx	2012				lien		minneapolis	carv/sher/wri	16500
6551565029		subaru	wrx	1999			good	clean	8 cylinders	minneapolis	hennepin co	5000
6555190984		subaru			45388		good	clean	4 cylinders	atlanta	atlanta	5
6555520562		subaru	wrx	2007				rebuilt	4 cylinders	atlanta	otp north	6500
6553120091		subaru	legacy	1999			good	clean	4 cylinders	atlanta	atlanta	1600
6554223527		subaru	crosstrek	2016	8500	JF2GPADC7GH288164	excellent	rebuilt	4 cylinders	atlanta	otp east	14999
6554587528		subaru	wrx	2002	119072	JF1GD29632G503933	good	clean	4 cylinders	atlanta	otp south	5200
6553071451		subaru	legacy	2000	293000		good	clean		atlanta	atlanta	2500
6553025583		subaru	legacy	2001	57501		excellent	clean		atlanta	atlanta	5530
6555145567		subaru	outback	2002	170		excellent	clean		atlanta	otp north	3999
6553479092		subaru	forester	2007	155495		excellent	clean	4 cylinders	atlanta	atlanta	4499
6555145775		subaru	outback	2000	147		excellent	clean	4 cylinders	atlanta	otp west	5497
6554509109		subaru		2006	108000		excellent	clean	4 cylinders	atlanta	otp north	5995
6554430868		subaru	legacy-outback	2002				clean		atlanta	otp north	1600
6555422811		subaru	tribeca	2006	169000			clean	6 cylinders	minneapolis	dakota/scott	5400
6553340947				2003	169000		good	clean	6 cylinders	minneapolis	dakota/scott	2750
6555749569				2004				clean		minneapolis	hennepin co	100
6553440691		subaru	outback-xt	2005	140000		good	lien	4 cylinders	minneapolis	carv/sher/wri	6995
6556140110		subaru	sti-wrx	2004	160000			clean		minneapolis	hennepin co	19995
6553208164		subaru	legacy-outback	2005	150000		like new	clean	4 cylinders	minneapolis	anok/chis/isa	6000
6556280131		subaru	impreza	2009	89400		good	rebuilt	4 cylinders	minneapolis	hennepin co	5880
6554854499		subaru	tribeca	2008	158000		excellent	clean	6 cylinders	minneapolis	hennepin co	6200
6556415966				2003	169000		good	clean	6 cylinders	minneapolis	dakota/scott	2750
6556189227		subaru	crosstrek	2016	14021		excellent	clean	4 cylinders	atlanta	otp north	24900
6555592508		subaru	forester	2005				clean		atlanta	atlanta	5500
6556032920		subaru	legacy-outback	2006	124000		good	clean		minneapolis	ramsey co	6000
6556006093		subaru	forester-xt	2004	203000		good	clean	4 cylinders	atlanta	otp north	5200
6556177350		subaru	outback-xt	2007	182000		good	clean		atlanta	otp south	5500
6556403705		subaru	legacy	1998	186000			clean		atlanta	otp north	2750
6553925010		subaru	legacy	1999	215000		fair	clean		atlanta	otp east	1000
6555555134		subaru	tribeca	2006	113000		excellent	clean	6 cylinders	atlanta	otp north	7500
6554289362		subaru	outback	2002	170		excellent	clean		atlanta	otp north	3999
6556001578		subaru	forester	2008	130500		excellent	clean	4 cylinders	atlanta	atlanta	5998
6551708248		subaru	forester	2015	53050			clean		minneapolis	anok/chis/isa	15900
6555330252		subaru	forester	2017				salvage		minneapolis	hennepin co	17950
6554533885		subaru	forester	2008	195000		excellent	clean	4 cylinders	minneapolis	hennepin co	4500
6556597453		subaru	wrx	2003				clean		minneapolis	hennepin co	2000
6557088999		subaru	impreza	2010	56000			salvage		minneapolis	dakota/scott	7400
6556722941		subaru		1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009				clean		minneapolis	ramsey co	300
6556762719		subaru	impreza	1993	265800	JF1GC2448PH506563	fair	clean	4 cylinders	minneapolis	ramsey co	600
6552701229				2006	95775		good	clean	4 cylinders	minneapolis	hennepin co	11749
6557358473		subaru	impreza-outback	2005	80800	Ask	good	clean	4 cylinders	minneapolis	washington/WI	3999
6554444158		subaru	forester	2005	180000		excellent	clean	4 cylinders	minneapolis	hennepin co	2999
6553899149		subaru		2016			like new	rebuilt	6 cylinders	minneapolis	anok/chis/isa	19495
6557280908		subaru	impreza	2009	75000		like new	clean	4 cylinders	minneapolis	hennepin co	7950
6556168433		subaru	legacy	2016	32000		like new	clean	4 cylinders	minneapolis	dakota/scott	22500
6554857726		subaru	forester	2017	9250	JF2SJABCXHH554762	like new	salvage	4 cylinders	minneapolis	ramsey co	15895
6557214429		subaru	impreza	2006	181		good	clean	4 cylinders	atlanta	atlanta	3750
6557436874		subaru	wrx	2015	44000			rebuilt	4 cylinders	atlanta	otp north	20000
6553821653		subaru	impreza	2008	163000		good	clean		atlanta	atlanta	3900
6556633425		subaru	forester	2006				clean		atlanta	otp east	1000
6555306227		subaru	legacy	1997				clean		atlanta	otp west	1000
6556780404		subaru	brz	2016	34500	JF1ZNAA14G8702099	excellent	clean	4 cylinders	atlanta	otp east	15500
6556053657		subaru	sti	1990				clean		atlanta	atlanta	14000
6557169103		subaru	forester	2011	60311	JF2SHADC3BH770842	like new	clean	4 cylinders	atlanta	atlanta	12995
6557272667		subaru	forester	2010			like new	clean	4 cylinders	atlanta	atlanta	6550
6557008894		subaru	outback	1999	139000		fair	clean	4 cylinders	atlanta	otp north	1000
6557475553		subaru	forester	2002	253126		fair	clean	4 cylinders	atlanta	atlanta	1000
6552680055		subaru	forester	2009	140000		excellent	clean	4 cylinders	missoula		8000
6556604976		subaru	legacy-xt	2005	132000			rebuilt	4 cylinders	missoula		6700
6556759873		subaru	outback	2009	115500		good	clean	4 cylinders	missoula		11950
6550314666		subaru		2005			salvage	clean		missoula		3000
6551764359		subaru	wrx	2015	27500			rebuilt		missoula		15800
6556837529		subaru	sti	2014	48000			rebuilt	4 cylinders	missoula		21900
6556049961		subaru	tribeca	2008				clean		missoula		9550
6553143372		subaru	forester	2009	70564		excellent	rebuilt	4 cylinders	missoula		8500
6550412301		subaru	legacy	1996				clean	4 cylinders	missoula		3500
6555425778		subaru	wrx	2002	153000		excellent	clean	4 cylinders	missoula		7100
6557383039		subaru	impreza	2006	115000		good	clean	4 cylinders	minneapolis	ramsey co	5500
6556842007		subaru	wrx	2007	76000		excellent	clean	4 cylinders	minneapolis	hennepin co	15000
6555595007		subaru	outback	2013	83000		good	salvage	4 cylinders	minneapolis	dakota/scott	9900
6557204893				2006				lien		minneapolis	hennepin co	9000
6557495294		subaru	outback	2013	84100	4S4BRCGC1D3204659	excellent	clean	4 cylinders	minneapolis	dakota/scott	13900
6552569179		subaru		2011	38207	2A4RR5DG4BR605336	like new	clean	4 cylinders	minneapolis	dakota/scott	20998
6558068608		subaru	impreza	2010	43000		like new	salvage	4 cylinders	minneapolis	hennepin co	9200
6557390647		subaru	legacy	1996				salvage		minneapolis	washington/WI	150
6555225943		subaru	impreza-wrx	2004				clean		minneapolis	hennepin co	5000
6555784468		subaru	legacy-outback	2010	122000		like new	clean	4 cylinders	minneapolis	ramsey co	8200
6558343307		subaru	impreza-outback	2003	132000		fair	clean	4 cylinders	minneapolis	hennepin co	4500
6556265364		subaru		2009	111		excellent	clean	4 cylinders	minneapolis	dakota/scott	6895
6558400206		subaru	impreza	2011	55000		good	rebuilt	4 cylinders	minneapolis	dakota/scott	7500
6558065126		subaru	legacy	2006	154655			clean	4 cylinders	minneapolis	washington/WI	4250
6558164896		subaru	legacy	1999			good	clean	4 cylinders	minneapolis	washington/WI	975
6555812519		subaru	wrx	2007	142000		excellent	clean	4 cylinders	atlanta	otp north	9000
6558049115		subaru	outback	2013				clean		atlanta	atlanta	7199
6557626503		subaru	impreza	2004	267000		excellent	clean		atlanta	otp north	1500
6558284550		subaru	forester	2010	182012		excellent	clean	4 cylinders	atlanta	atlanta	5999
6557021603		subaru	impreza-outback	2006	183000		good	clean	4 cylinders	atlanta	otp north	3750
6558482054		subaru	sti-wrx	2015	55000		excellent	clean	4 cylinders	atlanta	otp west	30000
6553323910		subaru	legacy	2010	80000		excellent	salvage	4 cylinders	minneapolis	dakota/scott	7100
6557659722		subaru	wrx	2002	190000	11111111111111111	good	clean	4 cylinders	minneapolis	dakota/scott	4500
6557640679		subaru	impreza	2015	48500		excellent	clean	4 cylinders	minneapolis	hennepin co	15900
6558388586		subaru	forester	2009	219200			clean		minneapolis	anok/chis/isa	4900
6557025487		subaru	outback	2016	15582	4S4BSBCC7G3296109	excellent	rebuilt	4 cylinders	minneapolis	anok/chis/isa	16000
6557651188		subaru	brz	2015	30500			clean	4 cylinders	atlanta	otp west	19000
6556658678		subaru	crosstrek	2002	5500	JF2GTAACXJH203874	like new	clean	4 cylinders	atlanta	otp north	21900
